@relation segment0

@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573E-8, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class {positive,negative}

@data
17,94,9,0,0,1.722222,3.174073,1.055556,0.951854,20.037037,15.777778,28.666666,15.666667,-12.777778,25.88889,-13.111111,28.666666,0.457772,-2.084255,negative
34,137,9,0,0,0.5,0.166667,1.111111,0.474074,5.851852,7.777778,6.444445,3.333333,5.777778,1.777778,-7.555555,7.777778,0.573633,-0.744272,positive
153,116,9,0,0,3.277778,2.471316,1.111111,0.834444,29.444445,25,38.333336,25,-13.333333,26.666666,-13.333333,38.333336,0.355756,-2.090781,negative
49,112,9,0.111111,0,1.333333,1.377778,1.555556,1.718518,3.814815,1.111111,7.222222,3.111111,-8.111111,10.222222,-2.111111,7.222222,0.867665,-2.435718,negative
31,88,9,0.111111,0,0.888889,0.607407,2.166666,1.98889,5.259259,1.555556,10.111111,4.111111,-11.111111,14.555555,-3.444444,10.111111,0.851379,-2.396657,negative
40,85,9,0.111111,0,1.111111,0.518519,2.500001,0.655555,21.11111,20.777779,27.11111,15.444445,-1,18,-17,27.11111,0.428735,-1.603957,positive
142,182,9,0,0,2.499999,1.099999,2.277777,3.618518,34.51852,31.555555,42.22222,29.777779,-8.888889,23.11111,-14.222222,42.22222,0.293208,-1.943038,negative
33,131,9,0,0,0.444444,0.807373,1,1.095445,0.740741,0.222222,1.777778,0.222222,-1.555556,3.111111,-1.555556,1.777778,0.407407,-2.094395,negative
206,64,9,0,0,0.055556,0.136083,0.277778,0.136083,5.703704,3.666667,10.333334,3.111111,-6.111111,13.888889,-7.777778,10.333334,0.69798,-2.015428,negative
164,83,9,0.111111,0,2.5,6.077768,1.555556,0.785184,66.25926,60.22222,79.66667,58.88889,-18.11111,40.22222,-22.11111,79.66667,0.260329,-2.027771,negative
58,109,9,0,0,1.166667,0.62361,1.055555,0.490653,41.814816,36.11111,53.666668,35.666668,-17.11111,35.555557,-18.444445,53.666668,0.334962,-2.068644,negative
64,19,9,0,0,0.944445,0.151853,1.666672,0.31111,137.77777,131.55556,146.44444,135.33334,-18.666666,26,-7.333334,146.44444,0.101515,-2.358602,negative
187,36,9,0,0,0.388889,0.250924,0.5,0.278887,7.518518,4.777778,13,4.777778,-8.222222,16.444445,-8.222222,13,0.648657,-2.097293,negative
140,73,9,0,0,1.722221,0.82776,0.777777,1.003696,46.296295,45.666668,51.11111,42.11111,-1.888889,14.444445,-12.555555,51.11111,0.176156,-1.681589,negative
187,80,9,0,0,1.333333,0.711111,1.333333,0.711109,40.51852,37.77778,47.666668,36.11111,-8.222222,21.444445,-13.222222,47.666668,0.24473,-1.942698,negative
86,67,9,0,0,1,0.622222,1.055556,0.685185,108.85185,99.44444,125.55556,101.55556,-28.222221,50.11111,-21.88889,125.55556,0.207702,-2.173099,negative
105,193,9,0,0,3.222222,1.90516,2.888889,2.177325,60.11111,53.11111,75.111115,52.11111,-21,45,-24,75.111115,0.308465,-2.047766,negative
205,190,9,0,0,1.277777,0.998145,1.611111,1.123816,49.48148,44.77778,60.666668,43,-14.111111,33.555557,-19.444445,60.666668,0.290788,-1.987599,negative
9,80,9,0,0,2.944444,13.751853,16.666666,71.5111,23.62963,17.333334,31.666666,21.88889,-18.88889,24.11111,-5.222222,31.666666,0.514254,-2.431513,negative
47,189,9,0,0,2.277777,4.551854,5.888889,14.607409,29.62963,26.777779,36.555557,25.555555,-8.555555,20.777779,-12.222222,36.555557,0.297413,-1.954574,negative
9,76,9,0,0,1.277778,1.420746,1.666667,1.861899,2.444444,0.888889,4.666667,1.777778,-4.666666,6.666666,-2,4.666667,0.872222,-2.340801,negative
45,121,9,0,0,2.055557,1.254621,6.611111,2.678445,54.962963,47.77778,68.66667,48.444443,-21.555555,41.11111,-19.555555,68.66667,0.307193,-2.126943,negative
161,144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
227,222,9,0,0,2.111111,2.607407,2.611111,7.26296,9.333333,8.555555,7.666666,11.777778,-2.333333,-5,7.333334,11.777778,0.373693,1.905045,negative
238,73,9,0,0,2.277776,1.405017,1.5,0.781736,43.51852,38.77778,53,38.77778,-14.222222,28.444445,-14.222222,53,0.274334,-2.096415,negative
53,42,9,0,0,3.277777,0.712325,0.611111,0.534027,28.25926,24.444445,36.22222,24.11111,-11.444445,23.88889,-12.444445,36.22222,0.337893,-2.061006,negative
160,168,9,0,0,1.5,1.149879,0.666666,0.471404,25.11111,20.88889,23,31.444445,-12.666667,-6.333334,19,31.444445,0.335386,2.302124,negative
136,70,9,0,0,1,0.311111,1.722222,2.196296,26.037037,24.444445,34,19.666668,-4.777778,23.88889,-19.11111,34,0.421281,-1.74518,positive
31,68,9,0,0,27.944443,203.35188,18.277777,338.64075,47.185184,38.555557,60.11111,42.88889,-25.88889,38.77778,-12.888889,60.11111,0.413033,-2.308656,negative
113,123,9,0.111111,0,1.444444,0.620633,1.944444,1.718096,59.333332,51.88889,73.77778,52.333332,-22.333334,43.333332,-21,73.77778,0.299164,-2.111941,negative
60,116,9,0,0,0.722223,0.389682,0.777777,0.344266,23.407408,19.333334,31.444445,19.444445,-12.222222,24.11111,-11.888889,31.444445,0.392149,-2.104978,negative
162,159,9,0,0,2.166667,0.960324,2.222222,1.455513,26.11111,25.222221,29.555555,23.555555,-2.666667,10.333333,-7.666666,29.555555,0.202846,-1.802554,negative
155,135,9,0,0,2.388887,3.262958,0.833332,0.122224,69.92593,63.666668,83.888885,62.22222,-18.777779,41.88889,-23.11111,83.888885,0.258303,-2.024945,negative
72,191,9,0.111111,0,1.277778,0.507408,3.111111,4.607407,15.185185,12.111111,14.888889,18.555555,-9.222222,-0.888889,10.111111,18.555555,0.35037,2.545329,negative
222,54,9,0,0,1.166672,0.166667,1,0.844443,134.33333,127.55556,145.55556,129.88889,-20.333334,33.666668,-13.333333,145.55556,0.124312,-2.231555,negative
2,198,9,0.111111,0,0.888889,0.620633,1.944445,1.356739,12.185185,9.666667,10.555555,16.333334,-7.555555,-4.888889,12.444445,16.333334,0.415772,2.221276,negative
23,188,9,0,0,1.666667,0.488888,7.38889,37.218513,30.592592,27.444445,37.77778,26.555555,-9.444445,21.555555,-12.111111,37.77778,0.284148,-2.014509,negative
8,39,9,0.111111,0,1.388891,1.129629,1.833333,0.699999,113.37037,102.55556,132,105.55556,-32.444443,55.88889,-23.444445,132,0.222954,-2.198158,negative
69,74,9,0.222222,0,3.888889,9.940739,2.166667,2.477778,23.592592,22.555555,30.555555,17.666668,-3.111111,20.88889,-17.777779,30.555555,0.420252,-1.66658,positive
168,187,9,0,0,3.5,2.167948,2.833333,1.602082,58,52.555557,71.44444,50,-16.333334,40.333332,-24,71.44444,0.29965,-1.966671,negative
91,54,9,0,0,0.833333,0.408248,0.833335,0.658283,110,97.888885,127.111115,105,-36.333332,51.333332,-15,127.111115,0.229674,-2.345744,negative
53,28,9,0,0,0.444444,0.403686,1.777779,0.860662,111.59259,96.44444,130.66667,107.666664,-45.444443,57.22222,-11.777778,130.66667,0.261838,-2.438585,negative
201,133,9,0,0,0.611111,0.240741,0.222222,0.074074,0.740741,0.333333,1.777778,0.111111,-1.222222,3.111111,-1.888889,1.777778,0.962963,-1.999063,negative
247,197,9,0,0,0.333333,0.044444,0.611111,0.062963,6,4.111111,4,9.888889,-5.666666,-6,11.666667,9.888889,0.617059,2.074957,negative
123,152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
14,136,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
140,19,9,0.111111,0,1.055553,0.551851,1.888888,1.985178,110.296295,97.666664,130.22223,103,-37.88889,59.77778,-21.88889,130.22223,0.249895,-2.264331,negative
1,45,9,0,0,0.888891,0.455421,1.111113,0.455419,122.85185,110.55556,140,118,-36.88889,51.444443,-14.555555,140,0.210174,-2.35936,negative
196,244,9,0,0,1.277778,0.551852,3.611111,6.95185,7.740741,6.666666,7,9.555555,-3.222222,-2.222222,5.444445,9.555555,0.383372,2.340587,negative
174,50,9,0,0,1.000001,0.760115,0.944445,0.952579,107.44444,94.666664,125.77778,101.888885,-38.333332,55,-16.666666,125.77778,0.247337,-2.337296,negative
78,100,9,0,0,1.555555,8.296297,2.555556,8.829631,4.592593,1.444444,9.444445,2.888889,-9.444445,14.555555,-5.111111,9.444445,0.876332,-2.28054,negative
228,22,9,0,0,1.111111,0.860663,1.388889,0.975629,49.666668,42.77778,62.88889,43.333332,-20.666666,39.666668,-19,62.88889,0.319474,-2.123537,negative
23,142,9,0,0,0.388889,0.107407,0.944444,0.374074,5.037037,6.555555,5.777778,2.777778,4.555555,2.222222,-6.777778,6.555555,0.574735,-0.829712,positive
113,128,9,0,0,0.222222,0.074074,0.388889,0.151852,0.740741,0,2.222222,0,-2.222222,4.444445,-2.222222,2.222222,1,-2.094395,negative
142,183,9,0.111111,0,1,0.869228,1.555555,1.485735,43.185184,40.22222,52,37.333336,-8.888889,26.444445,-17.555555,52,0.28154,-1.887731,negative
120,51,9,0,0,1.055555,0.712324,2.055553,0.742867,124.40741,113.22222,141.11111,118.888885,-33.555557,50.11111,-16.555555,141.11111,0.197569,-2.30531,negative
144,187,9,0,0,1.944444,2.048487,6.222222,3.512938,56.148148,49.88889,69.66667,48.88889,-18.777779,40.555557,-21.777779,69.66667,0.299951,-2.04388,negative
115,183,9,0,0,1.055555,0.772202,4.722222,1.020168,19.851852,14.555555,19,26,-15.888889,-2.555556,18.444445,26,0.449942,2.506807,negative
197,105,9,0,0,3.722222,15.662961,3.666666,14.400001,4.148148,1.666667,8.333334,2.444444,-7.444445,12.555555,-5.111111,8.333334,0.886048,-2.205437,negative
67,61,9,0,0,1.055556,0.507407,0.833333,0.388889,23.74074,22.666666,30.666666,17.88889,-3.222222,20.777779,-17.555555,30.666666,0.415751,-1.700913,positive
77,135,9,0,0,0.222222,0.02963,0.222222,0.02963,0.777778,0,2.333334,0,-2.333333,4.666666,-2.333333,2.333334,1,-2.094395,negative
90,189,9,0,0,0.888889,0.779363,1.055556,0.827759,12.888889,10.444445,9.444445,18.777779,-7.333334,-10.333333,17.666666,18.777779,0.497095,1.985552,negative
185,35,9,0,0,1.388887,1.041723,1.166665,0.809664,109.111115,96.44444,125.44444,105.44444,-38,49,-11,125.44444,0.231166,-2.420203,negative
178,185,9,0,0,2.611112,1.806368,3.111111,2.277101,49.037037,44,60.666668,42.444443,-15.111111,34.88889,-19.777779,60.666668,0.300036,-2.006186,negative
186,28,9,0,0,0.944443,0.389683,1.444441,1.29386,122.51852,111,138.66667,117.888885,-34.555557,48.444443,-13.888889,138.66667,0.199513,-2.35398,negative
27,189,9,0,0,1,0.311111,2.611111,2.507408,32.77778,29,40.666668,28.666666,-11.333333,23.666666,-12.333333,40.666668,0.297841,-2.064273,negative
185,110,9,0,0,18.444445,375.09625,1.277777,0.596297,50.666668,46.11111,60.444443,45.444443,-13.666667,29.333334,-15.666667,60.444443,0.249253,-2.032518,negative
154,249,9,0,0,3.5,2.306994,4.555555,3.538153,18,14.666667,15.666667,23.666666,-10,-7,17,23.666666,0.398397,2.214996,negative
16,190,9,0,0,3.777777,6.874074,8.555555,73.674065,29.62963,26.11111,36.88889,25.88889,-10.555555,21.777779,-11.222222,36.88889,0.30039,-2.160658,negative
14,95,9,0,0,1.333333,0.699206,1.111111,0.620633,2.259259,0.666667,3.888889,2.222222,-4.777778,4.888889,-0.111111,3.888889,0.874074,-2.552724,negative
231,160,9,0,0,2.611111,8.240739,13.166667,139.85553,40.88889,34.11111,51.77778,36.77778,-20.333334,32.666668,-12.333333,51.77778,0.339618,-2.335837,negative
128,15,9,0,0,0.77778,0.272168,0.555556,0.620632,129.25926,118.333336,144,125.44444,-32.77778,44.22222,-11.444445,144,0.17818,-2.38244,negative
189,68,9,0,0,1.666667,1.619327,1.111111,1.344399,38.592594,38.333336,42.333336,35.11111,-0.777778,11.222222,-10.444445,42.333336,0.170449,-1.624846,negative
184,44,9,0,0,0.500001,0.122222,1,0.755557,99,85,121.44444,90.55556,-42,67.333336,-25.333334,121.44444,0.300019,-2.254541,negative
196,129,9,0,0,0.833333,0.433333,0.666667,0.177778,6.333334,7.888889,7.333334,3.777778,4.666666,3,-7.666666,8.222222,0.540123,-0.932783,positive
18,90,9,0,0,1.055556,0.374074,0.666667,0.222222,2.814815,0.555556,6.888889,1,-6.777778,12.222222,-5.444445,6.888889,0.926146,-2.164323,negative
5,92,9,0,0,1.333333,0.488889,2.166667,1.277778,18.703703,18.777779,23.777779,13.555555,0.222222,15.222222,-15.444445,23.777779,0.42886,-1.548296,positive
196,182,9,0,0,1.166666,0.433332,0.611111,0.374074,19.88889,16.88889,18.11111,24.666666,-9,-5.333334,14.333333,24.666666,0.314897,2.271693,negative
197,156,9,0,0,0.944444,0.490653,2.055556,1.705112,16.925926,13.444445,15.555555,21.777779,-10.444445,-4.111111,14.555555,21.777779,0.384638,2.363581,negative
46,131,9,0,0,0.277778,0.062963,1.777778,1.851852,1.407407,0.777778,2.777778,0.666667,-1.888889,4.111111,-2.222222,2.777778,0.77037,-2.051344,negative
245,176,9,0,0,1.000001,0.516398,1,0.557774,18.481482,15.111111,17,23.333334,-10.111111,-4.444445,14.555555,23.333334,0.35207,2.332243,negative
233,159,9,0,0,2.5,0.522222,1.277778,1.574074,6.62963,5.111111,10.111111,4.666667,-4.555555,10.444445,-5.888889,10.111111,0.541667,-1.999443,negative
160,30,9,0,0,0.222221,0.272165,0.611109,0.611616,111.22222,97.666664,129,107,-40.666668,53.333332,-12.666667,129,0.24285,-2.405295,negative
151,143,9,0,0,0.388889,0.062963,0.5,0.033333,5.666666,7.555555,6.444445,3,5.666666,2.333333,-8,7.555555,0.60119,-0.796918,positive
140,16,9,0,0,0.5,0.344443,0.888891,0.385184,111.81481,99.111115,131.11111,105.22222,-38.11111,57.88889,-19.777779,131.11111,0.244021,-2.293933,negative
100,124,9,0,0,0.277778,0.062963,1,0.444444,7.074074,8.222222,8.777778,4.222222,3.444444,5.111111,-8.555555,9,0.531173,-1.157082,positive
238,98,9,0,0,1.333334,1.288887,1.277777,0.596297,52.851852,47.555557,64.66667,46.333332,-15.888889,35.444443,-19.555555,64.66667,0.28511,-2.025773,negative
53,198,9,0,0,1.722223,1.854924,5.111111,1.600926,51.666668,45.555557,64.22222,45.22222,-18.333334,37.666668,-19.333334,64.22222,0.299707,-2.072616,negative
177,129,9,0,0,0.444444,0.251852,1.111111,0.296296,6.407407,8,7.444445,3.777778,4.777778,3.111111,-7.888889,8.222222,0.541887,-0.912766,positive
87,196,9,0.111111,0,1.333332,0.869228,2.222222,1.668887,61.592594,55,75.66667,54.11111,-19.777779,42.22222,-22.444445,75.66667,0.287526,-2.048736,negative
241,76,9,0,0,0.833332,0.211114,1.333333,0.71111,90.07407,74.55556,116.55556,79.111115,-46.555557,79.44444,-32.88889,116.55556,0.360194,-2.208019,negative
88,115,9,0,0,1.666667,1.822221,4.166667,4.211112,22.037037,21.333334,28,16.777779,-2.111111,17.88889,-15.777778,28,0.397362,-1.619549,positive
176,233,9,0.111111,0,1.444444,1.148268,2.611111,1.90224,12.481482,10.333334,8.333334,18.777779,-6.444445,-12.444445,18.88889,18.777779,0.554881,1.903686,negative
19,28,9,0,0,1.166667,1.278022,1.111112,1.186343,111.51852,96.111115,131.22223,107.22222,-46.22222,59.11111,-12.888889,131.22223,0.267544,-2.425992,negative
235,88,9,0,0,0.611111,0.240741,0.944445,0.32963,2.777778,0.444444,6.444445,1.444444,-7,11,-4,6.444445,0.938492,-2.269545,negative
199,100,9,0,0,2.388889,1.440741,2.444444,6.02963,6.074074,2.777778,11.555555,3.888889,-9.888889,16.444445,-6.555555,11.555555,0.773815,-2.226247,negative
58,113,9,0,0,3.444445,1.223232,0.722222,0.389682,20.851852,16.88889,28.444445,17.222223,-11.888889,22.777779,-10.888889,28.444445,0.414807,-2.125693,negative
46,88,9,0,0,1.5,1.366667,1.555556,1.274074,3.296296,0.666667,7.666666,1.555556,-7.888889,13.111111,-5.222222,7.666666,0.929574,-2.216544,negative
166,222,9,0,0,1.555556,0.834443,1.166667,0.623609,10.481482,8.666667,6.666666,16.11111,-5.444445,-11.444445,16.88889,16.11111,0.58766,1.870487,negative
242,148,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
172,31,9,0,0,0.722221,0.418517,0.666664,0.71111,136.40741,130.77779,145.44444,133,-16.88889,27.11111,-10.222222,145.44444,0.10071,-2.251504,negative
187,86,9,0,0,1.055556,1.06284,3.055555,2.542237,6.703704,4.666667,10.888889,4.555555,-6.111111,12.555555,-6.444445,10.888889,0.594226,-2.054475,negative
159,180,9,0.111111,0,1.555556,0.874074,3.277778,3.396297,21.25926,18.11111,18.11111,27.555555,-9.444445,-9.444445,18.88889,27.555555,0.358862,2.113918,negative
63,33,9,0,0,0.611111,0.329628,0.722221,0.062963,111.333336,97.77778,132,104.22222,-40.666668,62,-21.333334,132,0.25913,-2.290421,negative
92,46,9,0,0,0.611112,0.240742,1.111112,1.00741,107.51852,93.888885,128.88889,99.77778,-40.88889,64.111115,-23.222221,128.88889,0.271501,-2.270851,negative
224,73,9,0,0,1.5,1.277778,2.333333,1.066666,5.814815,2.333334,10.666667,4.444445,-10.444445,14.555555,-4.111111,10.666667,0.78993,-2.355641,negative
224,190,9,0,0,2.888889,2.13611,3.000001,1.849925,47.48148,42.444443,58.666668,41.333336,-15.111111,33.555557,-18.444445,58.666668,0.295621,-2.025942,negative
240,75,9,0,0,29.222221,749.76294,10.222221,99.0963,38.037037,29.777779,50.666668,33.666668,-24.777779,37.88889,-13.111111,50.666668,0.464912,-2.284187,negative
116,192,9,0.111111,0,6.055556,2.82384,4.333334,3.062316,57.074074,50.333332,72.111115,48.77778,-20.222221,45.11111,-24.88889,72.111115,0.324017,-2.024748,negative
114,184,9,0,0,0.722223,0.32963,9.388888,28.951855,31.185184,28.444445,37.11111,28,-8.222222,17.777779,-9.555555,37.11111,0.232343,-2.16033,negative
44,162,9,0,0,0.888888,0.455421,1.944445,1.356739,24.518518,19.555555,24.11111,29.88889,-14.888889,-1.222222,16.11111,29.88889,0.347032,2.557389,negative
81,126,9,0,0.111111,1.944444,1.12963,1.055556,0.285185,2.962963,0.555556,6.555555,1.777778,-7.222222,10.777778,-3.555556,6.555555,0.935706,-2.289097,negative
40,95,9,0,0.111111,1.277778,1.574074,1.611111,1.218518,4.62963,1,9.222222,3.666667,-10.888889,13.777778,-2.888889,9.222222,0.907099,-2.429449,negative
187,162,9,0,0,1.500001,1.144444,11.666667,73.1111,43.22222,36.77778,53.666668,39.22222,-19.333334,31.333334,-12,53.666668,0.300182,-2.391681,negative
14,66,9,0,0,1.555555,1.007407,1.5,1.01111,18.666666,18.555555,24,13.444445,-0.333333,16,-15.666667,24,0.437855,-1.569253,positive
42,57,9,0,0,1.388891,0.975628,0.999999,0.365148,65.703705,59.444443,79.44444,58.22222,-18.777779,41.22222,-22.444445,79.44444,0.266776,-2.030703,negative
189,144,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
146,238,9,0,0,2.055556,0.596297,2.666666,1.866666,17.777779,15,16.555555,21.777779,-8.333333,-3.666667,12,21.777779,0.315256,2.337472,negative
77,185,9,0,0,2.944445,7.662959,6.222221,32.118523,32.555557,29.222221,39.666668,28.777779,-10,21.333334,-11.333333,39.666668,0.27036,-2.085272,negative
244,79,9,0,0,0.555555,0.118518,1.055553,0.462965,89.44444,73.55556,115.333336,79.44444,-47.666668,77.666664,-30,115.333336,0.362172,-2.241633,negative
86,136,9,0,0,3.888889,4.193469,2.111111,2.391343,12.185185,6.666666,20.88889,9,-16.555555,26.11111,-9.555555,20.88889,0.695755,-2.268991,negative
220,36,9,0,0,0.944443,0.800462,1.055556,0.854182,114.03704,100.77778,132.44444,108.888885,-39.77778,55.22222,-15.444445,132.44444,0.239085,-2.362237,negative
22,60,9,0,0,0.5,0.3,1.277778,0.729629,19.925926,19.333334,25.777779,14.666667,-1.777778,17.555555,-15.777778,25.777779,0.430484,-1.650048,positive
217,245,9,0.111111,0.111111,3.166667,3.016621,2.166667,1.242757,9.740741,7.444445,7.111111,14.666667,-6.888889,-7.888889,14.777778,14.666667,0.572767,2.069452,negative
170,36,9,0,0,1.111111,0.340743,1.833335,1.455557,103.03704,89.55556,125.22222,94.333336,-40.444443,66.55556,-26.11111,125.22222,0.284654,-2.232346,negative
73,194,9,0,0,3.222222,2.33492,4.611112,3.356035,60.77778,53.444443,76.111115,52.77778,-22,46,-24,76.111115,0.309253,-2.060549,negative
123,68,9,0,0,0.944444,0.574135,0.722224,0.574134,107.37037,94.22222,126.333336,101.55556,-39.444443,56.88889,-17.444445,126.333336,0.25416,-2.333212,negative
238,162,9,0.222222,0,0.944445,0.712326,2.666667,0.730297,19,15.777778,17.333334,23.88889,-9.666667,-5,14.666667,23.88889,0.34003,2.291415,negative
37,25,9,0,0,1.333332,0.730297,0.999996,0.760117,126.03704,114.333336,142.22223,121.55556,-35.11111,48.555557,-13.444445,142.22223,0.196093,-2.36518,negative
237,137,9,0,0,8.944446,8.654905,2.61111,1.555159,36.925926,34.88889,42.333336,33.555557,-6.111111,16.222221,-10.111111,42.333336,0.214456,-1.940975,negative
134,187,9,0,0,1.888889,1.515354,2.111111,1.784708,59.37037,52.666668,74.111115,51.333332,-20.11111,44.22222,-24.11111,74.111115,0.307458,-2.03348,negative
187,80,9,0,0,1.333333,0.711111,1.333333,0.711109,40.51852,37.77778,47.666668,36.11111,-8.222222,21.444445,-13.222222,47.666668,0.24473,-1.942698,negative
236,194,9,0,0,2.666666,1.932183,2.444444,1.797116,50.11111,44.22222,62.444443,43.666668,-17.666666,37,-19.333334,62.444443,0.300667,-2.064277,negative
228,143,9,0,0,0.5,0.344444,0.666667,0.311111,5.296296,6.666666,6.222222,3,4.111111,2.777778,-6.888889,6.777778,0.556437,-0.914813,positive
243,48,9,0,0,1.222224,0.207406,1.277781,1.26297,134.85185,127.55556,146.11111,130.88889,-21.88889,33.77778,-11.888889,146.11111,0.126968,-2.278428,negative
226,72,9,0,0,1.277778,0.818518,1.388889,1.44074,4.518518,1.555556,9.444445,2.555556,-8.888889,14.777778,-5.888889,9.444445,0.84169,-2.216721,negative
140,125,9,0,0,0.277778,0.062963,0.666667,0.311111,6.185185,7.333334,7.666666,3.555556,3.444444,4.444445,-7.888889,7.777778,0.545635,-1.121818,positive
115,75,9,0,0,0.944445,0.774077,1.055559,0.596296,126.07407,115.888885,141.22223,121.111115,-30.555555,45.444443,-14.888889,141.22223,0.179353,-2.309804,negative
136,139,9,0,0,0.666667,0.177778,0.777778,0.207407,5.333334,6.555555,6.444445,3,3.666667,3.333333,-7,6.888889,0.566799,-1.004936,positive
105,193,9,0,0,3.222222,1.90516,2.888889,2.177325,60.11111,53.11111,75.111115,52.11111,-21,45,-24,75.111115,0.308465,-2.047766,negative
24,172,9,0,0,1.166667,0.91287,9.777778,5.455545,42.037037,38,50.333332,37.77778,-12.111111,24.88889,-12.777778,50.333332,0.249836,-2.143718,negative
252,194,9,0,0,2.166667,0.781736,2.055556,2.026674,18.555555,15,15.333333,25.333334,-10.666667,-9.666667,20.333334,25.333334,0.422491,2.126516,negative
171,15,9,0,0,0.666668,0.557772,0.666668,0.699205,113.74074,100.111115,132,109.111115,-40.88889,54.77778,-13.888889,132,0.241576,-2.389025,negative
238,211,9,0.111111,0,1.055556,0.490654,1.611111,1.254622,20.518518,16.11111,19.222221,26.222221,-13.222222,-3.888889,17.11111,26.222221,0.385282,2.416354,negative
